data;miesiac;oddzial;nr_transakcji;sku;nazwa_produktu;kategoria;ilosc;cena_jedn;cena_katalogowa;rabat;wartosc_brutto
2025-05-23;2025-05;Warszawa;WAW/2025/00488;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-05-24;2025-05;Gdańsk;GDA-0009;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;35,7;42,0;tak;71,4
2025-05-24;2025-05;Gdańsk;GDA-0062;HER-001;Herbata czarna Assam 100 g;Herbata;3;24,0;24,0;nie;72,0
2025-05-24;2025-05;Warszawa;WAW/2025/00062;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-05-24;2025-05;Warszawa;WAW/2025/00206;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-05-24;2025-05;Warszawa;WAW/2025/00460;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-24;2025-05;Warszawa;WAW/2025/00515;KAW-007;Kapsułki Lungo 30 szt.;Kawa;2;36,0;36,0;nie;72,0
2025-05-25;2025-05;Gdańsk;GDA-0038;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-05-25;2025-05;Gdańsk;GDA-0086;KAW-007;Kapsułki Lungo 30 szt.;Kawa;2;36,0;36,0;nie;72,0
2025-05-25;2025-05;Gdańsk;GDA-0125;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;3;49,0;49,0;nie;147,0
2025-05-25;2025-05;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;6;49,0;49,0;nie;294,0
2025-05-25;2025-05;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-25;2025-05;Warszawa;WAW/2025/00004;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;4;95,0;95,0;nie;380,0
2025-05-25;2025-05;Warszawa;WAW/2025/00339;AKC-004;French press 1 l;Akcesoria;2;67,15;79,0;tak;134,3
2025-05-26;2025-05;Gdańsk;GDA-0271;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-05-26;2025-05;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-26;2025-05;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-26;2025-05;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-26;2025-05;Warszawa;WAW/2025/00373;AKC-003;Młynek ręczny stalowy;Akcesoria;1;189,0;189,0;nie;189,0
2025-05-26;2025-05;Warszawa;WAW/2025/00467;HER-002;Herbata zielona Sencha 100 g;Herbata;1;24,65;29,0;tak;24,65
2025-05-27;2025-05;Gdańsk;GDA-0205;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-05-27;2025-05;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;2;36,0;36,0;nie;72,0
2025-05-27;2025-05;Kraków;;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-05-28;2025-05;Gdańsk;GDA-0213;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-28;2025-05;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-05-28;2025-05;Kraków;;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-05-28;2025-05;Kraków;;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;2;149,0;149,0;nie;298,0
2025-05-28;2025-05;Warszawa;WAW/2025/00005;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;2;89,0;89,0;nie;178,0
2025-05-29;2025-05;Gdańsk;GDA-0096;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;75,65;89,0;tak;75,65
2025-05-29;2025-05;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-05-29;2025-05;Warszawa;WAW/2025/00236;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-05-29;2025-05;Warszawa;WAW/2025/00474;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-05-30;2025-05;Warszawa;WAW/2025/00094;HER-006;Matcha ceremonialna 30 g;Herbata;3;69,0;69,0;nie;207,0
2025-05-30;2025-05;Warszawa;WAW/2025/00145;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-05-30;2025-05;Warszawa;WAW/2025/00357;AKC-001;Drip V60 ceramiczny;Akcesoria;2;119,0;119,0;nie;238,0
2025-05-30;2025-05;Warszawa;WAW/2025/00439;AKC-003;Młynek ręczny stalowy;Akcesoria;4;189,0;189,0;nie;756,0
2025-05-30;2025-05;Warszawa;WAW/2025/00477;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;75,65;89,0;tak;75,65
2025-05-30;2025-05;Warszawa;WAW/2025/00508;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-31;2025-05;Gdańsk;GDA-0065;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;28,9;34,0;tak;57,8
2025-05-31;2025-05;Gdańsk;GDA-0098;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;6;95,0;95,0;nie;570,0
2025-05-31;2025-05;Gdańsk;GDA-0106;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-05-31;2025-05;Gdańsk;GDA-0135;AKC-005;Kubek termiczny 350 ml;Akcesoria;3;59,0;59,0;nie;177,0
2025-05-31;2025-05;Gdańsk;GDA-0279;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;3;34,0;34,0;nie;102,0
2025-05-31;2025-05;Gdańsk;GDA-0292;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-05-31;2025-05;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;3;69,0;69,0;nie;207,0
2025-05-31;2025-05;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;4;95,0;95,0;nie;380,0
2025-05-31;2025-05;Warszawa;WAW/2025/00093;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-05-31;2025-05;Warszawa;WAW/2025/00232;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-01;2025-06;Gdańsk;GDA-0134;AKC-002;Filtry papierowe V60 100 szt.;Akcesoria;3;25,0;25,0;nie;75,0
2025-06-01;2025-06;Gdańsk;GDA-0276;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-06-01;2025-06;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;4;39,0;39,0;nie;156,0
2025-06-01;2025-06;Warszawa;WAW/2025/00256;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-02;2025-06;Gdańsk;GDA-0155;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;1;149,0;149,0;nie;149,0
2025-06-02;2025-06;Warszawa;WAW/2025/00095;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-02;2025-06;Warszawa;WAW/2025/00156;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;75,65;89,0;tak;75,65
2025-06-02;2025-06;Warszawa;WAW/2025/00168;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-06-02;2025-06;Warszawa;WAW/2025/00173;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-02;2025-06;Warszawa;WAW/2025/00451;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;3;49,0;49,0;nie;147,0
2025-06-03;2025-06;Gdańsk;GDA-0166;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-06-03;2025-06;Gdańsk;GDA-0282;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-03;2025-06;Warszawa;WAW/2025/00403;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-06-04;2025-06;Gdańsk;GDA-0014;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-06-04;2025-06;Kraków;;AKC-003;Młynek ręczny stalowy;Akcesoria;1;189,0;189,0;nie;189,0
2025-06-04;2025-06;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;30,6;36,0;tak;30,6
2025-06-04;2025-06;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;3;95,0;95,0;nie;285,0
2025-06-04;2025-06;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;3;95,0;95,0;nie;285,0
2025-06-04;2025-06;Warszawa;WAW/2025/00358;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-05;2025-06;Kraków;;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-06-05;2025-06;Warszawa;WAW/2025/00076;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-06-05;2025-06;Warszawa;WAW/2025/00166;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-06-05;2025-06;Warszawa;WAW/2025/00172;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-06-05;2025-06;Warszawa;WAW/2025/00315;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-06-05;2025-06;Warszawa;WAW/2025/00356;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;3;89,0;89,0;nie;267,0
2025-06-06;2025-06;Gdańsk;GDA-0158;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;3;42,0;42,0;nie;126,0
2025-06-06;2025-06;Gdańsk;GDA-0259;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-06-06;2025-06;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-06-06;2025-06;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-06;2025-06;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-06;2025-06;Warszawa;WAW/2025/00048;AKC-006;Waga kuchenna z timerem;Akcesoria;1;99,0;99,0;nie;99,0
2025-06-07;2025-06;Gdańsk;GDA-0061;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;1;149,0;149,0;nie;149,0
2025-06-07;2025-06;Gdańsk;GDA-0185;AKC-004;French press 1 l;Akcesoria;2;79,0;79,0;nie;158,0
2025-06-07;2025-06;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-06-07;2025-06;Kraków;;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-06-07;2025-06;Warszawa;WAW/2025/00215;HER-005;Yerba Mate Klasyczna 500 g;Herbata;6;32,0;32,0;nie;192,0
2025-06-07;2025-06;Warszawa;WAW/2025/00218;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;32,0;32,0;nie;32,0
2025-06-08;2025-06;Kraków;;HER-005;Yerba Mate Klasyczna 500 g;Herbata;1;32,0;32,0;nie;32,0
2025-06-08;2025-06;Kraków;;AKC-003;Młynek ręczny stalowy;Akcesoria;1;189,0;189,0;nie;189,0
2025-06-08;2025-06;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-08;2025-06;Kraków;;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;32,0;32,0;nie;64,0
2025-06-08;2025-06;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-06-08;2025-06;Warszawa;WAW/2025/00056;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-08;2025-06;Warszawa;WAW/2025/00096;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;3;89,0;89,0;nie;267,0
2025-06-08;2025-06;Warszawa;WAW/2025/00202;AKC-001;Drip V60 ceramiczny;Akcesoria;3;119,0;119,0;nie;357,0
2025-06-08;2025-06;Warszawa;WAW/2025/00203;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-06-08;2025-06;Warszawa;WAW/2025/00279;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-06-08;2025-06;Warszawa;WAW/2025/00350;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-08;2025-06;Warszawa;WAW/2025/00388;AKC-001;Drip V60 ceramiczny;Akcesoria;1;119,0;119,0;nie;119,0
2025-06-09;2025-06;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-09;2025-06;Kraków;;KAW-099;;Brak w katalogu;1;46,75;;nie;46,75
2025-06-09;2025-06;Warszawa;WAW/2025/00070;AKC-005;Kubek termiczny 350 ml;Akcesoria;4;59,0;59,0;nie;236,0
2025-06-09;2025-06;Warszawa;WAW/2025/00309;HER-002;Herbata zielona Sencha 100 g;Herbata;4;29,0;29,0;nie;116,0
2025-06-10;2025-06;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;2;75,65;89,0;tak;151,3
2025-06-10;2025-06;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-06-10;2025-06;Warszawa;WAW/2025/00097;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;4;34,0;34,0;nie;136,0
2025-06-10;2025-06;Warszawa;WAW/2025/00101;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-10;2025-06;Warszawa;WAW/2025/00229;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-10;2025-06;Warszawa;WAW/2025/00241;AKC-001;Drip V60 ceramiczny;Akcesoria;2;119,0;119,0;nie;238,0
2025-06-10;2025-06;Warszawa;WAW/2025/00430;AKC-003;Młynek ręczny stalowy;Akcesoria;1;189,0;189,0;nie;189,0
2025-06-10;2025-06;Warszawa;WAW/2025/00499;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-06-10;2025-06;Warszawa;WAW/2025/00502;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-06-11;2025-06;Gdańsk;GDA-0013;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;2;89,0;89,0;nie;178,0
2025-06-11;2025-06;Kraków;;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-06-11;2025-06;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;84,15;99,0;tak;84,15
2025-06-11;2025-06;Warszawa;WAW/2025/00224;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-06-11;2025-06;Warszawa;WAW/2025/00285;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;2;89,0;89,0;nie;178,0
2025-06-11;2025-06;Warszawa;WAW/2025/00465;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-11;2025-06;Warszawa;WAW/2025/00505;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-12;2025-06;Kraków;;AKC-050;;Brak w katalogu;2;55,0;;nie;110,0
2025-06-12;2025-06;Warszawa;WAW/2025/00027;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-12;2025-06;Warszawa;WAW/2025/00037;HER-005;Yerba Mate Klasyczna 500 g;Herbata;3;32,0;32,0;nie;96,0
2025-06-12;2025-06;Warszawa;WAW/2025/00259;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-06-12;2025-06;Warszawa;WAW/2025/00303;HER-002;Herbata zielona Sencha 100 g;Herbata;3;29,0;29,0;nie;87,0
2025-06-12;2025-06;Warszawa;WAW/2025/00316;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-13;2025-06;Gdańsk;GDA-0037;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-06-13;2025-06;Warszawa;WAW/2025/00100;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-06-13;2025-06;Warszawa;WAW/2025/00234;HER-002;Herbata zielona Sencha 100 g;Herbata;3;29,0;29,0;nie;87,0
2025-06-13;2025-06;Warszawa;WAW/2025/00283;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-14;2025-06;Gdańsk;GDA-0212;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-14;2025-06;Kraków;;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-06-14;2025-06;Kraków;;AKC-005;Kubek termiczny 350 ml;Akcesoria;2;59,0;59,0;nie;118,0
2025-06-14;2025-06;Warszawa;WAW/2025/00035;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-06-14;2025-06;Warszawa;WAW/2025/00065;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;6;42,0;42,0;nie;252,0
2025-06-14;2025-06;Warszawa;WAW/2025/00197;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;4;39,0;39,0;nie;156,0
2025-06-14;2025-06;Warszawa;WAW/2025/00240;HER-001;Herbata czarna Assam 100 g;Herbata;1;24,0;24,0;nie;24,0
2025-06-14;2025-06;Warszawa;WAW/2025/00255;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;1;34,0;34,0;nie;34,0
2025-06-14;2025-06;Warszawa;WAW/2025/00288;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-06-14;2025-06;Warszawa;WAW/2025/00343;AKC-001;Drip V60 ceramiczny;Akcesoria;1;119,0;119,0;nie;119,0
2025-06-15;2025-06;Gdańsk;GDA-0182;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-06-15;2025-06;Gdańsk;GDA-0214;HER-006;Matcha ceremonialna 30 g;Herbata;4;58,65;69,0;tak;234,6
2025-06-15;2025-06;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;2;69,0;69,0;nie;138,0
2025-06-15;2025-06;Kraków;;HER-002;Herbata zielona Sencha 100 g;Herbata;2;29,0;29,0;nie;58,0
2025-06-15;2025-06;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-06-15;2025-06;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;3;42,0;42,0;nie;126,0
2025-06-15;2025-06;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-15;2025-06;Kraków;;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;2;99,0;99,0;nie;198,0
2025-06-15;2025-06;Warszawa;WAW/2025/00143;AKC-005;Kubek termiczny 350 ml;Akcesoria;1;59,0;59,0;nie;59,0
2025-06-15;2025-06;Warszawa;WAW/2025/00149;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;4;49,0;49,0;nie;196,0
2025-06-15;2025-06;Warszawa;WAW/2025/00287;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;3;95,0;95,0;nie;285,0
2025-06-15;2025-06;Warszawa;WAW/2025/00353;HER-005;Yerba Mate Klasyczna 500 g;Herbata;2;32,0;32,0;nie;64,0
2025-06-16;2025-06;Gdańsk;GDA-0265;HER-002;Herbata zielona Sencha 100 g;Herbata;1;29,0;29,0;nie;29,0
2025-06-16;2025-06;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;3;89,0;89,0;nie;267,0
2025-06-16;2025-06;Kraków;;HER-003;Herbata biała Pai Mu Tan 50 g;Herbata;2;34,0;34,0;nie;68,0
2025-06-16;2025-06;Warszawa;WAW/2025/00083;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-06-17;2025-06;Gdańsk;GDA-0052;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-17;2025-06;Gdańsk;GDA-0069;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-06-17;2025-06;Gdańsk;GDA-0145;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-17;2025-06;Gdańsk;GDA-0163;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-17;2025-06;Kraków;;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-06-17;2025-06;Kraków;;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-17;2025-06;Kraków;;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;1;89,0;89,0;nie;89,0
2025-06-17;2025-06;Warszawa;WAW/2025/00127;HER-002;Herbata zielona Sencha 100 g;Herbata;2;29,0;29,0;nie;58,0
2025-06-17;2025-06;Warszawa;WAW/2025/00243;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;1;95,0;95,0;nie;95,0
2025-06-17;2025-06;Warszawa;WAW/2025/00337;KAW-099;;Brak w katalogu;2;55,0;;nie;110,0
2025-06-18;2025-06;Gdańsk;GDA-0138;KAW-007;Kapsułki Lungo 30 szt.;Kawa;2;36,0;36,0;nie;72,0
2025-06-18;2025-06;Kraków;;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-18;2025-06;Kraków;;AKC-007;Czajnik z gęsią szyjką 1 l;Akcesoria;1;149,0;149,0;nie;149,0
2025-06-18;2025-06;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-18;2025-06;Warszawa;WAW/2025/00103;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;3;19,0;19,0;nie;57,0
2025-06-18;2025-06;Warszawa;WAW/2025/00333;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-18;2025-06;Warszawa;WAW/2025/00342;KAW-006;Kawa ziarnista Gwatemala Antigua 1 kg;Kawa;1;99,0;99,0;nie;99,0
2025-06-19;2025-06;Gdańsk;GDA-0119;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-19;2025-06;Gdańsk;GDA-0120;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;80,75;95,0;tak;161,5
2025-06-19;2025-06;Gdańsk;GDA-0228;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;4;95,0;95,0;nie;380,0
2025-06-19;2025-06;Kraków;;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-19;2025-06;Kraków;;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-06-19;2025-06;Kraków;;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-19;2025-06;Warszawa;WAW/2025/00044;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-19;2025-06;Warszawa;WAW/2025/00276;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;2;49,0;49,0;nie;98,0
2025-06-19;2025-06;Warszawa;WAW/2025/00292;KAW-003;Kawa ziarnista Kolumbia Supremo 1 kg;Kawa;2;95,0;95,0;nie;190,0
2025-06-19;2025-06;Warszawa;WAW/2025/00336;KAW-001;Kawa ziarnista Brazylia Santos 1 kg;Kawa;4;89,0;89,0;nie;356,0
2025-06-20;2025-06;Gdańsk;GDA-0092;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-20;2025-06;Gdańsk;GDA-0288;AKC-004;French press 1 l;Akcesoria;1;79,0;79,0;nie;79,0
2025-06-20;2025-06;Warszawa;WAW/2025/00067;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;1;42,0;42,0;nie;42,0
2025-06-20;2025-06;Warszawa;WAW/2025/00087;HER-006;Matcha ceremonialna 30 g;Herbata;1;69,0;69,0;nie;69,0
2025-06-20;2025-06;Warszawa;WAW/2025/00178;HER-004;Herbata owocowa Malina-Żurawina 100 g;Herbata;1;19,0;19,0;nie;19,0
2025-06-20;2025-06;Warszawa;WAW/2025/00186;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;2;42,0;42,0;nie;84,0
2025-06-20;2025-06;Warszawa;WAW/2025/00250;KAW-007;Kapsułki Lungo 30 szt.;Kawa;1;36,0;36,0;nie;36,0
2025-06-20;2025-06;Warszawa;WAW/2025/00257;HER-006;Matcha ceremonialna 30 g;Herbata;4;69,0;69,0;nie;276,0
2025-06-21;2025-06;Gdańsk;GDA-0058;KAW-005;Kawa bezkofeinowa Meksyk 250 g;Kawa;1;39,0;39,0;nie;39,0
2025-06-21;2025-06;Gdańsk;GDA-0095;KAW-004;Kawa mielona Espresso Blend 500 g;Kawa;1;49,0;49,0;nie;49,0
2025-06-21;2025-06;Warszawa;WAW/2025/00064;KAW-002;Kawa ziarnista Etiopia Yirgacheffe 250 g;Kawa;4;42,0;42,0;nie;168,0
